vin,body_type,daysonmarket,fleet,frame_damaged,fuel_type,has_accidents,horsepower,isCab,make_name,maximum_seating,mileage,model_name,price,transmission,wheel_system,year
4JGDF6EE0HA741984,SUV / Crossover,74,FALSE,FALSE,Gasoline,TRUE,362,FALSE,Mercedes-Benz,7 seats,68078,GLS-Class,31995,A,AWD,2017
1G6AX5SX0K0147674,Sedan,252,FALSE,FALSE,Gasoline,FALSE,268,FALSE,Cadillac,5 seats,3450,CTS,41724,A,AWD,2019
2C3CDXJG6JH198574,Sedan,32,FALSE,FALSE,Gasoline,TRUE,300,FALSE,Dodge,5 seats,51427,Charger,23900,A,AWD,2018
5UXXW3C51F0M86752,SUV / Crossover,26,FALSE,FALSE,Gasoline,TRUE,240,FALSE,BMW,5 seats,45573,X4,23900,A,AWD,2015
1GCVKREC4GZ257076,Pickup Truck,21,FALSE,FALSE,Gasoline,FALSE,355,FALSE,Chevrolet,6 seats,49387,Silverado 1500,31525,A,4WD,2016
WBA5M4C30HD187121,Wagon,421,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,5 seats,47292,5 Series Gran Turismo,23995,A,AWD,2017
JN8AT2MV7HW024967,SUV / Crossover,53,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,7 seats,34366,Rogue,14700,,AWD,2017
1C4BJWDG6HL656830,SUV / Crossover,0,FALSE,FALSE,Gasoline,FALSE,285,FALSE,Jeep,5 seats,49489,Wrangler Unlimited,33333,A,4WD,2017
4JGDA5HB4HA912374,SUV / Crossover,20,TRUE,FALSE,Gasoline,TRUE,302,TRUE,Mercedes-Benz,5 seats,47551,GLE-Class,30495,A,AWD,2017
1ZVHT82H185106349,Coupe,26,FALSE,FALSE,Gasoline,FALSE,,FALSE,Ford,,120000,Mustang,8900,,,2008
WUAW2AFC0GN900327,Sedan,43,FALSE,FALSE,Gasoline,FALSE,560,FALSE,Audi,4 seats,53821,RS 7,58900,A,AWD,2016
3N1AB7AP2HY223549,Sedan,41,FALSE,FALSE,Gasoline,FALSE,130,FALSE,Nissan,5 seats,19383,Sentra,14900,,FWD,2017
5N1AT2MV9HC818684,SUV / Crossover,53,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,7 seats,23263,Rogue,16900,,AWD,2017
1GYS4CKJ6LR240569,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,420,FALSE,Cadillac,8 seats,3114,Escalade,79439,,4WD,2020
WAUBFGFFXF1138169,Sedan,18,FALSE,FALSE,Gasoline,FALSE,292,FALSE,Audi,5 seats,16428,S3,28900,A,AWD,2015
1GNKRFED6GJ185504,SUV / Crossover,18,FALSE,FALSE,Gasoline,FALSE,281,FALSE,Chevrolet,8 seats,43429,Traverse,16900,A,FWD,2016
55SWF4KB7HU223405,Sedan,46,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,57711,C-Class,20995,A,AWD,2017
KM8J3CA48HU345422,SUV / Crossover,18,FALSE,FALSE,Gasoline,TRUE,164,FALSE,Hyundai,5 seats,27661,Tucson,16900,A,AWD,2017
1GYS4JKJ6JR251847,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,420,FALSE,Cadillac,8 seats,12840,Escalade ESV,68519,,4WD,2018
3C63RRJL5LG236201,Pickup Truck,20,,,Diesel,,370,,RAM,6 seats,0,3500,70370,A,4WD,2020
2T1BURHE4EC205111,Sedan,5,TRUE,FALSE,Gasoline,FALSE,132,TRUE,Toyota,5 seats,49499,Corolla,11900,,FWD,2014
WBA4J3C54JBB97610,Sedan,224,FALSE,FALSE,Gasoline,FALSE,248,FALSE,BMW,5 seats,48404,4 Series,25495,A,AWD,2018
1FADP3F22GL236199,Sedan,47,FALSE,FALSE,Flex Fuel Vehicle,FALSE,160,FALSE,Ford,5 seats,82562,Focus,7700,,FWD,2016
55SWF4JBXHU211833,Sedan,1,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,54437,C-Class,24995,A,RWD,2017
WBA8D9G54JNU72068,Sedan,12,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,36213,3 Series,25995,A,AWD,2018
1C4RJFCG5HC655412,SUV / Crossover,7,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Jeep,5 seats,29722,Grand Cherokee,34443,A,4WD,2017
2T1BURHE0EC152665,Sedan,26,FALSE,FALSE,Gasoline,FALSE,132,FALSE,Toyota,5 seats,49451,Corolla,12900,,FWD,2014
55SWF4KB5FU001796,Sedan,53,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,72260,C-Class,18900,A,AWD,2015
1G6AL5SX5G0112924,Sedan,115,FALSE,FALSE,Gasoline,FALSE,272,FALSE,Cadillac,5 seats,67605,ATS,16700,A,AWD,2016
5UXKU2C32H0X46944,SUV / Crossover,53,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,5 seats,52178,X6,34700,A,AWD,2017
4JGDA6EB1HA971442,SUV / Crossover,26,FALSE,FALSE,Gasoline,FALSE,385,FALSE,Mercedes-Benz,5 seats,54674,GLE-Class,39995,A,AWD,2017
19UUA8F25EA008037,Sedan,73,FALSE,FALSE,Gasoline,FALSE,280,FALSE,Acura,5 seats,56549,TL,14900,A,FWD,2014
19XFB2F57FE222859,Sedan,41,FALSE,FALSE,Gasoline,TRUE,143,FALSE,Honda,5 seats,52434,Civic,11900,A,FWD,2015
1FADP3K21HL311420,Hatchback,25,FALSE,FALSE,Flex Fuel Vehicle,FALSE,160,FALSE,Ford,5 seats,23188,Focus,14997,A,FWD,2017
3LN6L5C95HR643976,Sedan,18,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Lincoln,5 seats,11670,MKZ,25497,A,FWD,2017
1C4BJWDG0GL158718,SUV / Crossover,33,FALSE,FALSE,Gasoline,FALSE,285,FALSE,Jeep,5 seats,75232,Wrangler Unlimited,29433,M,4WD,2016
1GYKNBRS9HZ242443,SUV / Crossover,45,FALSE,FALSE,Gasoline,TRUE,310,FALSE,Cadillac,5 seats,15715,XT5,27497,A,FWD,2017
ZACCJBDT1GPD74292,SUV / Crossover,90,FALSE,FALSE,Gasoline,FALSE,180,FALSE,Jeep,5 seats,29822,Renegade,18997,A,4WD,2016
1N4AA6APXHC391657,Sedan,5,FALSE,FALSE,Gasoline,TRUE,300,FALSE,Nissan,5 seats,15494,Maxima,21497,A,FWD,2017
3C63R3GLXLG264242,Pickup Truck,20,,,Diesel,,370,,RAM,6 seats,0,3500,52762,A,4WD,2020
1VWBT7A39HC040103,Sedan,7,FALSE,FALSE,Gasoline,TRUE,170,FALSE,Volkswagen,5 seats,25283,Passat,16800,A,FWD,2017
WP0AA2A7XGL001934,Sedan,1,FALSE,FALSE,Gasoline,FALSE,310,FALSE,Porsche,4 seats,41340,Panamera,43995,A,AWD,2016
5NPD84LF5LH506934,Sedan,53,FALSE,FALSE,Gasoline,FALSE,147,FALSE,Hyundai,5 seats,24143,Elantra,14500,,FWD,2020
WBA4F9C51HG440434,Sedan,79,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,51919,4 Series,23995,A,AWD,2017
1C6SRFJT5LN308225,Pickup Truck,40,,,Gasoline,,395,,RAM,6 seats,1,1500,52295,A,4WD,2020
KNMAT2MV4GP655101,SUV / Crossover,18,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,7 seats,30655,Rogue,15900,,AWD,2016
1C4RJFDJ0EC252752,SUV / Crossover,83,FALSE,FALSE,Gasoline,FALSE,470,FALSE,Jeep,5 seats,79511,Grand Cherokee,36900,A,4WD,2014
1G1YY36U965120617,Convertible,48,FALSE,FALSE,Gasoline,FALSE,400,FALSE,Chevrolet,2 seats,44432,Corvette,23900,A,RWD,2006
3N1AB7APXHY339663,Sedan,67,FALSE,FALSE,Gasoline,TRUE,130,FALSE,Nissan,5 seats,11695,Sentra,16977,A,FWD,2017
2GKALPEK8G6305363,SUV / Crossover,25,FALSE,FALSE,Gasoline,FALSE,182,FALSE,GMC,5 seats,95108,Terrain,16977,A,FWD,2016
WDDZF6EB0HA194592,Sedan,19,FALSE,FALSE,Gasoline,TRUE,396,FALSE,Mercedes-Benz,5 seats,42213,E-Class,43495,A,AWD,2017
1C4SDJCT6LC165398,SUV / Crossover,1,FALSE,FALSE,Gasoline,FALSE,360,FALSE,Dodge,7 seats,16553,Durango,40195,A,AWD,2020
2C3CDZGG6HH574543,Coupe,73,FALSE,FALSE,Gasoline,TRUE,305,FALSE,Dodge,5 seats,39612,Challenger,24900,A,AWD,2017
1J4RR4GGXBC571935,SUV / Crossover,17,FALSE,FALSE,Gasoline,FALSE,290,FALSE,Jeep,5 seats,114871,Grand Cherokee,13933,A,4WD,2011
2C3CDZBT1KH550873,Coupe,54,TRUE,FALSE,Gasoline,FALSE,375,TRUE,Dodge,5 seats,16848,Challenger,31900,A,RWD,2019
5XYPKDA5XHG227356,SUV / Crossover,271,FALSE,FALSE,Gasoline,TRUE,290,FALSE,Kia,7 seats,25568,Sorento,23977,A,AWD,2017
KM8J3CA27HU464755,SUV / Crossover,95,FALSE,FALSE,Gasoline,TRUE,175,FALSE,Hyundai,5 seats,31456,Tucson,17497,A,AWD,2017
WA1DKAFP1CA080083,SUV / Crossover,40,FALSE,FALSE,Gasoline,FALSE,270,FALSE,Audi,5 seats,81493,Q5,14900,A,AWD,2012
WBA4W5C59JAA49438,Coupe,62,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,4 seats,36033,4 Series,26995,A,AWD,2018
WDDUG8FB5EA063946,Sedan,31,FALSE,FALSE,Gasoline,FALSE,449,FALSE,Mercedes-Benz,5 seats,58555,S-Class,37900,A,AWD,2014
WDDZF4KB8HA070322,Sedan,29,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,47744,E-Class,28995,A,AWD,2017
WBA8E1G5XGNU10519,Sedan,53,FALSE,FALSE,Gasoline,FALSE,180,FALSE,BMW,5 seats,48208,3 Series,15700,,RWD,2016
WDDHH8JB4FB086359,Wagon,7,FALSE,FALSE,Gasoline,TRUE,302,FALSE,Mercedes-Benz,7 seats,64329,E-Class,27900,A,AWD,2015
1C4HJXFNXLW330306,SUV / Crossover,54,,,Gasoline,,270,,Jeep,5 seats,23,Wrangler Unlimited,53437,A,4WD,2020
1G1ZH5SX1HF155665,Sedan,207,FALSE,FALSE,Gasoline,FALSE,250,FALSE,Chevrolet,5 seats,35053,Malibu,18497,A,FWD,2017
2G1FE1E38D9123196,Coupe,26,FALSE,FALSE,Gasoline,FALSE,323,FALSE,Chevrolet,4 seats,85393,Camaro,11900,M,RWD,2013
KMHHU6KJ9GU137307,Coupe,41,FALSE,FALSE,Gasoline,TRUE,348,FALSE,Hyundai,4 seats,13892,Genesis Coupe,22900,A,RWD,2016
1N4AL3AP8HC193586,Sedan,74,FALSE,FALSE,Gasoline,TRUE,182,FALSE,Nissan,5 seats,8218,Altima,21997,A,FWD,2017
WBA5M4C37HD187259,Wagon,82,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,5 seats,40090,5 Series Gran Turismo,26495,A,AWD,2017
2GKALMEK0H6297338,SUV / Crossover,262,FALSE,FALSE,Gasoline,FALSE,182,FALSE,GMC,5 seats,47725,Terrain,15477,A,FWD,2017
WBA4F9C56HG792408,Sedan,12,FALSE,FALSE,Gasoline,FALSE,248,FALSE,BMW,5 seats,64902,4 Series,23495,A,AWD,2017
1N4BL4BV2LC133528,Sedan,73,TRUE,FALSE,Gasoline,FALSE,188,TRUE,Nissan,5 seats,14392,Altima,16900,CVT,FWD,2020
WBA4J3C56JBB97558,Sedan,74,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,32172,4 Series,28495,A,AWD,2018
1C4HJXFN5LW329404,SUV / Crossover,47,,,Gasoline,,270,,Jeep,5 seats,1,Wrangler Unlimited,53437,A,4WD,2020
JTHCZ1BL0HA005798,Sedan,26,FALSE,FALSE,Gasoline,FALSE,311,FALSE,Lexus,5 seats,59502,GS 350,29995,A,AWD,2017
WA1BCCFS0JR000212,SUV / Crossover,41,FALSE,FALSE,Gasoline,TRUE,200,FALSE,Audi,5 seats,34061,Q3,23900,A,FWD,2018
WBS3R9C52GK337307,Coupe,7,FALSE,FALSE,Gasoline,FALSE,425,FALSE,BMW,4 seats,30342,M4,45900,M,RWD,2016
2GNFLEEK0H6284880,SUV / Crossover,187,FALSE,FALSE,Gasoline,FALSE,182,FALSE,Chevrolet,5 seats,60361,Equinox,14997,A,AWD,2017
WD4PG2EE7J3398937,Van,74,TRUE,FALSE,Gasoline,FALSE,208,TRUE,Mercedes-Benz,8 seats,21194,Metris,24995,A,RWD,2018
2C4RDGEG0KR535381,Minivan,74,TRUE,FALSE,Flex Fuel Vehicle,FALSE,283,TRUE,Dodge,7 seats,37407,Grand Caravan,22997,A,FWD,2019
KM8J23A41KU908871,SUV / Crossover,41,TRUE,FALSE,Gasoline,FALSE,164,TRUE,Hyundai,5 seats,24690,Tucson,16900,A,FWD,2019
WBAJE7C3XHG889376,Sedan,28,FALSE,FALSE,Gasoline,FALSE,335,FALSE,BMW,5 seats,63394,5 Series,31495,A,AWD,2017
2FMDK3JC9DBB50453,SUV / Crossover,41,FALSE,FALSE,Gasoline,TRUE,285,FALSE,Ford,5 seats,85268,Edge,11300,A,FWD,2013
WBAJA7C36HWA70658,Sedan,61,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,39055,5 Series,28995,A,AWD,2017
1FTEX1EP4HFC28248,Pickup Truck,11,FALSE,FALSE,,FALSE,385,FALSE,Ford,6 seats,31577,F-150,32477,A,4WD,2017
1C4RJFBG1HC873879,SUV / Crossover,16,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Jeep,5 seats,31792,Grand Cherokee,28900,A,4WD,2017
3CZRU5H3XHG705526,SUV / Crossover,26,FALSE,FALSE,Gasoline,FALSE,141,FALSE,Honda,5 seats,21377,HR-V,16900,CVT,FWD,2017
1FT7X2B67GEC37668,Pickup Truck,333,FALSE,FALSE,Flex Fuel Vehicle,FALSE,385,FALSE,Ford,6 seats,32363,F-250 Super Duty,38997,A,4WD,2016
WBA7F2C56HG421558,Sedan,410,FALSE,FALSE,Gasoline,FALSE,445,FALSE,BMW,5 seats,48598,7 Series,39795,A,AWD,2017
5N1DR2MM7HC612217,SUV / Crossover,271,FALSE,FALSE,Gasoline,TRUE,284,FALSE,Nissan,7 seats,25483,Pathfinder,22977,A,4WD,2017
1FTEW1EG9HFC16485,Pickup Truck,67,FALSE,FALSE,,FALSE,385,FALSE,Ford,6 seats,40876,F-150,36977,A,4WD,2017
1GNFK36379R190077,SUV / Crossover,7,TRUE,FALSE,Flex Fuel Vehicle,TRUE,310,FALSE,Chevrolet,9 seats,179456,Suburban,9900,A,4WD,2009
WDDZF4KB7HA117890,Sedan,19,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,58720,E-Class,27495,A,AWD,2017
4JGDA5HB3GA686021,SUV / Crossover,32,FALSE,FALSE,Gasoline,FALSE,302,FALSE,Mercedes-Benz,5 seats,56020,GLE-Class,26900,A,AWD,2016
1FADP3F27FL276518,Sedan,47,FALSE,FALSE,Flex Fuel Vehicle,FALSE,160,FALSE,Ford,5 seats,65513,Focus,8400,,FWD,2015
2C4RDGCG1KR557909,Minivan,34,TRUE,FALSE,Flex Fuel Vehicle,FALSE,283,TRUE,Dodge,7 seats,47522,Grand Caravan,18497,A,FWD,2019
5NPE34AF7HH545330,Sedan,54,FALSE,FALSE,Gasoline,TRUE,185,FALSE,Hyundai,5 seats,29643,Sonata,18977,A,FWD,2017
5UXKR0C38H0X80621,SUV / Crossover,40,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,7 seats,70540,X5,28900,A,AWD,2017
1FM5K8GT7HGC50381,SUV / Crossover,81,FALSE,FALSE,Gasoline,FALSE,365,FALSE,Ford,7 seats,32676,Explorer,31477,A,AWD,2017
KMHHU6KJ1EU118716,Coupe,61,FALSE,FALSE,Gasoline,FALSE,348,FALSE,Hyundai,4 seats,40789,Genesis Coupe,17900,M,RWD,2014
3C6UR5FJ4LG258436,Pickup Truck,11,,,Gasoline,,410,,RAM,6 seats,0,2500,54464,A,4WD,2020
1VWAT7A36HC068775,Sedan,41,FALSE,FALSE,Gasoline,TRUE,170,FALSE,Volkswagen,5 seats,40929,Passat,13900,A,FWD,2017
3C6UR5FJ0LG123177,Pickup Truck,210,,,Gasoline,,410,,RAM,6 seats,15,2500,53674,A,4WD,2020
WDDZF4KB1HA216303,Sedan,29,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,30850,E-Class,29495,A,AWD,2017
WDCTG4GB4JJ429025,SUV / Crossover,15,FALSE,FALSE,Gasoline,TRUE,208,FALSE,Mercedes-Benz,5 seats,32167,GLA-Class,25995,A,AWD,2018
WBA4E3C5XHG187131,Sedan,50,FALSE,FALSE,Gasoline,FALSE,320,FALSE,BMW,5 seats,43581,4 Series,26995,A,RWD,2017
JN1BJ1CR9JW262588,SUV / Crossover,90,TRUE,FALSE,Gasoline,FALSE,141,TRUE,Nissan,5 seats,36313,Rogue Sport,19977,A,AWD,2018
1FMCU9GDXHUD48001,SUV / Crossover,11,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Ford,5 seats,31328,Escape,17997,A,AWD,2017
1C4SDJCT2LC187074,SUV / Crossover,86,FALSE,FALSE,Gasoline,FALSE,360,FALSE,Dodge,7 seats,6111,Durango,40495,A,AWD,2020
1C6RR7MT9HS547141,Pickup Truck,5,FALSE,FALSE,Gasoline,FALSE,395,FALSE,RAM,5 seats,43266,1500,39993,A,4WD,2017
WDDHF8JB1EA835452,Sedan,112,FALSE,FALSE,Gasoline,FALSE,302,FALSE,Mercedes-Benz,5 seats,64159,E-Class,18900,A,AWD,2014
3FA6P0HDXHR218736,Sedan,39,FALSE,FALSE,,TRUE,245,FALSE,Ford,5 seats,20157,Fusion,16997,A,FWD,2017
WP1AB2A25HLA50279,SUV / Crossover,75,FALSE,FALSE,Gasoline,FALSE,420,FALSE,Porsche,5 seats,54978,Cayenne,40995,A,AWD,2017
1N4BL4EV5KC182975,Sedan,41,TRUE,FALSE,Gasoline,FALSE,188,TRUE,Nissan,5 seats,37211,Altima,19900,CVT,FWD,2019
3LN6L5F96HR643240,Sedan,102,FALSE,FALSE,Gasoline,TRUE,245,FALSE,Lincoln,5 seats,48896,MKZ,19477,A,AWD,2017
KNMAT2MV2HP607209,SUV / Crossover,33,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,7 seats,26571,Rogue,22477,A,AWD,2017
1N4AL3AP3HN329529,Sedan,53,FALSE,FALSE,Gasoline,TRUE,182,FALSE,Nissan,5 seats,37481,Altima,12900,,FWD,2017
1FMCU9GD2HUD63396,SUV / Crossover,67,FALSE,FALSE,Gasoline,TRUE,245,FALSE,Ford,5 seats,24761,Escape,16497,A,AWD,2017
WDCTG4GB4JJ371501,SUV / Crossover,19,FALSE,FALSE,Gasoline,TRUE,208,FALSE,Mercedes-Benz,5 seats,30166,GLA-Class,24995,A,AWD,2018
WBXHT3C36G5E49378,SUV / Crossover,41,FALSE,FALSE,Gasoline,TRUE,228,FALSE,BMW,5 seats,32235,X1,21900,A,AWD,2016
WBAJV6C5XJBJ99156,Wagon,41,FALSE,FALSE,Gasoline,FALSE,335,FALSE,BMW,5 seats,52304,6 Series Gran Turismo,37995,A,AWD,2018
1GNSKCKC2HR160472,SUV / Crossover,34,FALSE,FALSE,Flex Fuel Vehicle,FALSE,355,FALSE,Chevrolet,8 seats,57901,Tahoe,43900,A,4WD,2017
3N1AB7AP5KY321952,Sedan,3,TRUE,FALSE,Gasoline,FALSE,124,TRUE,Nissan,5 seats,38163,Sentra,15497,A,FWD,2019
3C7WRNAL1LG151602,Pickup Truck,193,,,,,,,RAM,,12,5500 Chassis,54563,A,,2020
JM3KE4CE5D0139031,SUV / Crossover,41,FALSE,FALSE,Gasoline,FALSE,155,FALSE,Mazda,5 seats,65312,CX-5,13500,A,AWD,2013
WBAJA7C31HG903760,Sedan,72,FALSE,FALSE,Gasoline,FALSE,248,FALSE,BMW,5 seats,55392,5 Series,27495,A,AWD,2017
KM8J3CA42HU399704,SUV / Crossover,74,FALSE,FALSE,Gasoline,FALSE,164,FALSE,Hyundai,5 seats,41857,Tucson,20477,A,AWD,2017
5N1AR2MM7DC674729,SUV / Crossover,10,FALSE,FALSE,Gasoline,TRUE,260,FALSE,Nissan,7 seats,56975,Pathfinder,12900,,4WD,2013
5J8YD7H59JL000581,SUV / Crossover,1,FALSE,FALSE,Hybrid,FALSE,321,FALSE,Acura,7 seats,48321,MDX Hybrid Sport,31995,A,AWD,2018
1C4BJWEG6CL245824,SUV / Crossover,87,FALSE,FALSE,Gasoline,FALSE,285,FALSE,Jeep,5 seats,71899,Wrangler Unlimited,23477,M,4WD,2012
1N4AL3AP6HN308321,Sedan,47,FALSE,FALSE,Gasoline,FALSE,182,FALSE,Nissan,5 seats,43150,Altima,12700,,FWD,2017
3FA6P0HD2HR362586,Sedan,67,FALSE,FALSE,,FALSE,245,FALSE,Ford,5 seats,5662,Fusion,17997,A,FWD,2017
55SWF4KB3JU281128,Sedan,1,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,50352,C-Class,25495,A,AWD,2018
4JGDF6EE2HA959313,SUV / Crossover,39,FALSE,FALSE,Gasoline,TRUE,362,FALSE,Mercedes-Benz,7 seats,55427,GLS-Class,36995,A,AWD,2017
1C4HJXFN5LW339642,SUV / Crossover,13,,,Gasoline,,270,,Jeep,5 seats,0,Wrangler Unlimited,54793,A,4WD,2020
5N1DR2MM8HC686245,SUV / Crossover,53,FALSE,FALSE,Gasoline,FALSE,284,FALSE,Nissan,7 seats,37359,Pathfinder,18900,,4WD,2017
WAUB8GFF3G1073516,Sedan,63,FALSE,FALSE,Gasoline,TRUE,220,FALSE,Audi,5 seats,76973,A3,16900,A,AWD,2016
1FMCU9GD9HUC70651,SUV / Crossover,228,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Ford,5 seats,21759,Escape,16977,A,AWD,2017
4JGBF8GE0CA772130,SUV / Crossover,41,FALSE,FALSE,Gasoline,TRUE,382,FALSE,Mercedes-Benz,7 seats,90780,GL-Class,18800,A,AWD,2012
WDDZF4KB7HA131935,Sedan,42,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,35379,E-Class,28995,A,AWD,2017
3LN6L5FC6HR665945,Sedan,67,FALSE,FALSE,,FALSE,400,FALSE,Lincoln,5 seats,28852,MKZ,23977,A,AWD,2017
4JGDF6EE3HA769178,SUV / Crossover,116,FALSE,FALSE,Gasoline,FALSE,362,FALSE,Mercedes-Benz,7 seats,68790,GLS-Class,32995,A,AWD,2017
WDDZF4KB5HA087692,Sedan,40,FALSE,FALSE,Gasoline,TRUE,241,FALSE,Mercedes-Benz,5 seats,52528,E-Class,25900,A,AWD,2017
SALWR2VF3FA528569,SUV / Crossover,4,FALSE,FALSE,Gasoline,TRUE,340,FALSE,Land Rover,7 seats,42439,Range Rover Sport,36900,A,4WD,2015
WBY2Z2C59FV391693,Coupe,42,FALSE,FALSE,Gasoline,FALSE,357,FALSE,BMW,4 seats,15963,i8,67900,A,AWD,2015
WP1AF2A54FLB48389,SUV / Crossover,26,FALSE,FALSE,Gasoline,FALSE,400,FALSE,Porsche,5 seats,80831,Macan,36900,A,AWD,2015
WDDGF8AB8EA957947,Sedan,32,FALSE,FALSE,Gasoline,TRUE,,FALSE,Mercedes-Benz,,90451,C-Class,13700,A,,2014
KL7CJRSB0FB101529,SUV / Crossover,549,FALSE,FALSE,Gasoline,FALSE,138,FALSE,Chevrolet,5 seats,25688,Trax,14997,A,AWD,2015
5UXKU2C56K0Z63549,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,5 seats,18801,X6,49995,A,AWD,2019
WBA5M0C35HD085306,Wagon,19,FALSE,FALSE,Gasoline,TRUE,445,FALSE,BMW,5 seats,40586,5 Series Gran Turismo,32995,A,AWD,2017
5XYZUDLB8HG453823,SUV / Crossover,349,FALSE,FALSE,Gasoline,TRUE,185,FALSE,Hyundai,5 seats,29402,Santa Fe Sport,19977,A,AWD,2017
3GNAXSEV4JS588826,SUV / Crossover,187,TRUE,FALSE,Gasoline,TRUE,170,TRUE,Chevrolet,5 seats,48529,Equinox,16477,A,4WD,2018
WAUJEGFF3K1021834,Sedan,20,FALSE,FALSE,Gasoline,FALSE,228,FALSE,Audi,5 seats,2500,A3,30900,A,AWD,2019
WBAUN1C56DVR01704,Convertible,1,FALSE,FALSE,Gasoline,FALSE,230,FALSE,BMW,4 seats,57667,1 Series,14495,A,RWD,2013
4JGDA5HB4HA937985,SUV / Crossover,6,FALSE,FALSE,Gasoline,FALSE,302,FALSE,Mercedes-Benz,5 seats,50386,GLE-Class,31995,A,AWD,2017
KM8J33A43LU184115,SUV / Crossover,18,TRUE,FALSE,Gasoline,FALSE,161,TRUE,Hyundai,5 seats,9326,Tucson,19900,A,FWD,2020
3C6UR5DL5LG115189,Pickup Truck,256,,,Diesel,,370,,RAM,6 seats,27,2500,55709,A,4WD,2020
2C4RDGCG5KR595112,Minivan,21,TRUE,FALSE,Flex Fuel Vehicle,FALSE,283,TRUE,Dodge,7 seats,49770,Grand Caravan,18497,A,FWD,2019
1C4RDJDGXHC848065,SUV / Crossover,40,FALSE,FALSE,Gasoline,FALSE,295,FALSE,Dodge,7 seats,77769,Durango,25900,A,AWD,2017
WAUFFAFL5EA073055,Sedan,76,FALSE,FALSE,Gasoline,FALSE,220,FALSE,Audi,5 seats,67266,A4,16900,A,AWD,2014
KM8K1CAA4KU341682,SUV / Crossover,207,TRUE,FALSE,Gasoline,FALSE,147,TRUE,Hyundai,5 seats,20456,Kona,17497,A,AWD,2019
4JGDF6EEXHA936698,SUV / Crossover,72,FALSE,FALSE,Gasoline,TRUE,362,FALSE,Mercedes-Benz,7 seats,50226,GLS-Class,35995,A,AWD,2017
5TFLU4EN2FX141892,Pickup Truck,48,FALSE,FALSE,Gasoline,FALSE,236,FALSE,Toyota,5 seats,72390,Tacoma,27900,M,4WD,2015
4T1K61AK2LU930956,Sedan,41,FALSE,FALSE,Gasoline,FALSE,206,FALSE,Toyota,5 seats,12117,Camry,30900,A,FWD,2020
WBA4W5C52JAA49572,Coupe,50,FALSE,FALSE,Gasoline,FALSE,248,FALSE,BMW,4 seats,56052,4 Series,24995,A,AWD,2018
KL4CJASB1HB078635,SUV / Crossover,45,FALSE,FALSE,Gasoline,FALSE,138,FALSE,Buick,5 seats,9903,Encore,17997,A,FWD,2017
WBAJA7C36HG903768,Sedan,6,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,48893,5 Series,29195,A,AWD,2017
5J8YD4H51HL002270,SUV / Crossover,70,FALSE,FALSE,Gasoline,FALSE,290,FALSE,Acura,7 seats,20067,MDX,31900,A,AWD,2017
WBAJA7C34HG904448,Sedan,74,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,41981,5 Series,28995,A,AWD,2017
5XXGU4L30GG099587,Sedan,41,FALSE,FALSE,Gasoline,FALSE,185,FALSE,Kia,5 seats,30209,Optima,16900,A,FWD,2016
3FA6P0H72HR345815,Sedan,103,FALSE,FALSE,Gasoline,TRUE,245,FALSE,Ford,5 seats,16052,Fusion,16977,A,FWD,2017
3TMCZ5AN0HM068771,Pickup Truck,415,FALSE,FALSE,Gasoline,FALSE,278,FALSE,Toyota,5 seats,34178,Tacoma,31977,A,4WD,2017
